id,gene,description
cg00152942,CPNE2,copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]
cg00328227,C1orf59,NA
cg00348771,MGST3,microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
cg00375235,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]
cg00624212,NBEAL2,neurobeachin like 2 [Source:HGNC Symbol;Acc:HGNC:31928]
cg00809888,NAAA,N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736]
cg01060409,RAN,RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]
cg01184520,ZNRF1,zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]
cg01396872,NAGK,N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]
cg01553295,CBX1,chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]
cg01658265,FAM43A,family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]
cg01970017,PSMB3,proteasome subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]
cg01983548,HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]
cg02119927,HK1,hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]
cg02324021,RASA1,RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]
cg02356435,PLCL2,phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]
cg02493740,VAMP5,vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]
cg02693127,ARHGAP10,Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]
cg03016097,HOMER2,homer scaffolding protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]
cg03153658,ZNF470,zinc finger protein 470 [Source:HGNC Symbol;Acc:HGNC:22220]
cg03214087,TMEM120A,transmembrane protein 120A [Source:HGNC Symbol;Acc:HGNC:21697]
cg03469804,RAB37,RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]
cg03512692,SAMM50,SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]
cg03529003,PLOD1,procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]
cg03822639,PALLD,palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]
cg03836611,CCDC144B,coiled-coil domain containing 144B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:26704]
cg03891319,ACY1,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177]
cg04286697,B3GNT7,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]
cg04400145,SIRPA,signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]
cg04803153,ZNF790,zinc finger protein 790 [Source:HGNC Symbol;Acc:HGNC:33114]
cg04885832,NSD1,nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]
cg05211356,ACER2,alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]
cg05358404,RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888]
cg05560697,GNPDA1,glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]
cg05564831,NT5DC2,5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]
cg06907842,SETBP1,SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]
cg06948947,TBL2,transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]
cg07328888,N4BP2L1,NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]
cg07672411,UBR5,ubiquitin protein ligase E3 component n-recognin 5 [Source:HGNC Symbol;Acc:HGNC:16806]
cg07713896,FAM92A1,NA
cg07935924,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]
cg08940001,MAPRE3,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]
cg10101263,SNX19,sorting nexin 19 [Source:HGNC Symbol;Acc:HGNC:21532]
cg10593816,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]
cg10695234,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17228]
cg12338697,TMEM192,transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]
cg12425768,KIF1B,kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]
cg12650252,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]
cg13687570,HKR1,HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]
cg15111469,LOX,lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]
cg15929573,TUBA1C,tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]
cg15952963,LATS2,large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]
cg16359050,ZNF18,zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]
cg16923011,TCHP,trichoplein keratin filament binding [Source:HGNC Symbol;Acc:HGNC:28135]
cg17231906,CCDC112,coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599]
cg17522907,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]
cg19003629,C6orf47,chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]
cg20948151,LSM10,LSM10, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:17562]
cg21182196,CLMN,calmin [Source:HGNC Symbol;Acc:HGNC:19972]
cg21742836,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]
cg23909343,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]
cg24182521,PLTP,phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]
cg25200616,CAMSAP1,calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]
cg26189873,MYO1E,myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]
cg26354221,ADORA2A,adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]
cg26408565,ETFA,electron transfer flavoprotein alpha subunit [Source:HGNC Symbol;Acc:HGNC:3481]
