id,gene,description
cg02930996,B4GALT6,beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]
cg02983451,KLF11,Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
cg06618866,TLR2,toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]
cg09531892,LRP12,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
cg12324629,ULK2,unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]
cg13250711,ARNTL,aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
cg14076411,RNGTT,RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]
cg14080001,SNX33,sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]
cg14325649,RBMS1,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]
cg16378421,ABCC5,ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]
cg16474696,MRI1,methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]
cg19091474,NEO1,neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]
cg21091679,ELL2,elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]
cg27477594,MGST3,microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
