id,gene,description
cg00090648,C1orf55,NA
cg00245032,YIPF4,Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145]
cg00335744,ELL2,elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]
cg00364357,SNX22,sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]
cg00502442,ZDHHC14,zinc finger DHHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20341]
cg00601387,WDR36,WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]
cg00731749,ITGA7,integrin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]
cg00791905,GFI1,growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]
cg00814065,PGP,phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]
cg00822353,DGKE,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]
cg00881168,QPCT,glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]
cg00933542,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]
cg00958517,ST3GAL2,ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]
cg00959308,DIDO1,death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]
cg00990763,FAT4,FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]
cg01065373,ARL4D,ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]
cg01108118,IRF4,interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]
cg01148741,DUSP2,dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]
cg01184560,ZSWIM6,zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]
cg01275297,TGIF2,TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]
cg01287605,TTC38,tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]
cg01319235,ZNF7,zinc finger protein 7 [Source:HGNC Symbol;Acc:HGNC:13139]
cg01444808,SEPT8,septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]
cg01587190,ERCC2,ERCC excision repair 2, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3434]
cg01924434,C19orf24,chromosome 19 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26073]
cg02083999,POLQ,DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]
cg02085507,TRIP10,thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304]
cg02126435,RFWD3,ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539]
cg02132760,LDHA,lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]
cg02181247,ADM,adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]
cg02207200,SLC7A2,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]
cg02236651,LIMD2,LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]
cg02280038,AUH,AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]
cg02289127,PREB,prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]
cg02323633,ENC1,ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]
cg02456791,RAD21,RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]
cg02464563,NAT14,N-acetyltransferase 14 (putative) [Source:HGNC Symbol;Acc:HGNC:28918]
cg02581909,VAPB,VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]
cg02584489,ITGA9,integrin subunit alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145]
cg02594940,USF2,upstream transcription factor 2, c-fos interacting [Source:HGNC Symbol;Acc:HGNC:12594]
cg02679955,LLGL2,LLGL2, scribble cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:6629]
cg02690968,TRIM44,tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]
cg02774015,EFHD2,EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]
cg02816297,DNAJC14,DnaJ heat shock protein family (Hsp40) member C14 [Source:HGNC Symbol;Acc:HGNC:24581]
cg02828858,GTF2F2,general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]
cg02886408,BNIP3,BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
cg02908942,CHST11,carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]
cg02962602,CCDC57,coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]
cg03004097,PER2,period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]
cg03005261,CCDC109B,NA
cg03050663,RNPEPL1,arginyl aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:10079]
cg03109505,BCAS3,BCAS3, microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347]
