id,gene,description
cg00025981,C13orf15,NA
cg00062282,PLXNB2,plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]
cg00072369,MOCS2,molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]
cg00086871,TBC1D14,TBC1 domain family member 14 [Source:HGNC Symbol;Acc:HGNC:29246]
cg00303876,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]
cg00366917,MBP,myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]
cg00388503,PELI1,pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]
cg00481884,ACP5,acid phosphatase 5, tartrate resistant [Source:HGNC Symbol;Acc:HGNC:124]
cg00528640,SEMA4C,semaphorin 4C [Source:HGNC Symbol;Acc:HGNC:10731]
cg00702126,VWA1,von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]
cg00776266,TCP11L2,t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]
cg00809888,NAAA,N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736]
cg00908631,CDKN2C,cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]
cg01011482,NOTCH2NL,notch 2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:31862]
cg01055594,WDR35,WD repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:29250]
cg01144764,C10orf119,NA
cg01186240,FOXN3,forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]
cg01189606,PLXNB1,plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]
cg01245423,FANCC,Fanconi anemia complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]
cg01268859,A4GALT,alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]
cg01697163,SH3BP1,SH3 domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]
cg01745420,TMEM123,transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]
cg01890417,ZNF644,zinc finger protein 644 [Source:HGNC Symbol;Acc:HGNC:29222]
cg01942445,HNRNPD,heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]
cg02010020,PTPRK,protein tyrosine phosphatase, receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]
cg02045294,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:26689]
cg02058367,PHF12,PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]
cg02233750,MCAT,malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622]
cg02259743,ACTR10,actin related protein 10 homolog [Source:HGNC Symbol;Acc:HGNC:17372]
cg02298193,RNF145,ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]
cg02349713,LCMT1,leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]
cg02367949,SESN3,sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]
cg02395812,C14orf80,NA
cg02495395,ZMYND10,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]
cg02855633,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]
cg02857557,INPP5F,inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]
cg02871995,LAYN,layilin [Source:HGNC Symbol;Acc:HGNC:29471]
cg02899960,GLG1,golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]
cg02908709,PHLDB2,pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]
cg02943290,C1orf198,chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]
cg02986494,MIDN,midnolin [Source:HGNC Symbol;Acc:HGNC:16298]
cg03032443,MLLT1,MLLT1, super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]
cg03047121,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]
cg03087897,PKN1,protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]
cg03098012,CCDC3,coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]
cg03160045,RBX1,ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]
cg03267502,NEK1,NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]
cg03287740,ARMC1,armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]
cg03349118,NSMAF,neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]
cg03419014,HLCS,holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]
cg03518179,MEF2D,myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]
cg03573443,ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187]
cg03697570,KIFC1,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]
cg03835987,ELOVL6,ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]
cg03854262,NINJ1,ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]
cg04009887,GRPEL2,GrpE like 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21060]
cg04130657,DEDD,death effector domain containing [Source:HGNC Symbol;Acc:HGNC:2755]
cg04157804,NBPF3,NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076]
cg04297457,C16orf63,NA
cg04327761,ZNF410,zinc finger protein 410 [Source:HGNC Symbol;Acc:HGNC:20144]
cg04558386,CCDC90A,NA
cg04657044,ITM2B,integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]
cg04730850,PXMP4,peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]
cg04821107,MFAP3L,microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]
cg04933954,DEM1,NA
cg05159192,ADPGK,ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]
cg05205664,UCP2,uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]
cg05223591,ATP5G3,NA
cg05379891,CLDND1,claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]
cg05428946,ZNF462,zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]
cg05433637,SSU72,SSU72 homolog, RNA polymerase II CTD phosphatase [Source:HGNC Symbol;Acc:HGNC:25016]
cg05800683,KCTD1,potassium channel tetramerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18249]
cg05927068,THEM4,thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]
cg05985712,CNOT10,CCR4-NOT transcription complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:23817]
cg06089934,SEPT3,septin 3 [Source:HGNC Symbol;Acc:HGNC:10750]
cg06154570,HEYL,hes related family bHLH transcription factor with YRPW motif-like [Source:HGNC Symbol;Acc:HGNC:4882]
cg06185817,SPHK1,sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]
cg06272678,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981]
cg06459724,RAB7L1,NA
cg07049833,MIA3,MIA family member 3, ER export factor [Source:HGNC Symbol;Acc:HGNC:24008]
cg07050602,ZNF592,zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]
cg07076661,ANKRD12,ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]
cg07483811,EMILIN2,elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]
cg07484485,MXRA7,matrix remodeling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]
cg07496106,GPT2,glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]
cg07752472,STAG1,stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354]
cg07837516,DNAL4,dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]
cg07925134,SNF8,SNF8, ESCRT-II complex subunit [Source:HGNC Symbol;Acc:HGNC:17028]
cg07949597,ZNF75A,zinc finger protein 75a [Source:HGNC Symbol;Acc:HGNC:13146]
cg07957953,GGT7,gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]
cg07960944,LDLR,low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]
cg08160643,RRP15,ribosomal RNA processing 15 homolog [Source:HGNC Symbol;Acc:HGNC:24255]
cg08310116,NEK9,NIMA related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591]
cg08312600,GIPC1,GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]
cg08361238,PTGFRN,prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]
