gene,coef,description
GCNT1,0.00934854846936872,glucosaminyl (N-acetyl) transferase 1, core 2 [Source:HGNC Symbol;Acc:HGNC:4203]
HPDL,-0.00719329628921828,4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]
KIAA0495,-0.0175680236004465,NA
NACAD,-0.0102471184162122,NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]
NUDT11,-0.00625781249160658,nudix hydrolase 11 [Source:HGNC Symbol;Acc:HGNC:18011]
PLBD1,-0.0146366544913048,phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]
PRSS12,-0.0066842722688922,serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]
RASGEF1A,-0.00706393127263913,RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]
SPAG16,-0.0110033158271893,sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]
SRCIN1,0.011899365193559,SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506]
ST3GAL1,-0.0124631460534827,ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]
TMEM45B,-0.00512887103158501,transmembrane protein 45B [Source:HGNC Symbol;Acc:HGNC:25194]
