id,gene,description
cg00560119,STXBP1,syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]
cg00819362,CLIP3,CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]
cg01550148,H2AFY,H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740]
cg01724150,NMNAT3,nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]
cg02428100,KEAP1,kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]
cg03117949,USP16,ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
cg03690162,BAG3,BCL2 associated athanogene 3 [Source:HGNC Symbol;Acc:HGNC:939]
cg04794505,PBX3,PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
cg09155852,MAPKAP1,mitogen-activated protein kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]
cg09290866,IL15RA,interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]
cg10716163,MUM1,melanoma associated antigen (mutated) 1 [Source:HGNC Symbol;Acc:HGNC:29641]
cg11086066,NFATC2,nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]
cg11102782,ISYNA1,inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:29821]
cg11458974,HMOX1,heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]
cg13391638,TMEM168,transmembrane protein 168 [Source:HGNC Symbol;Acc:HGNC:25826]
cg13645078,PHLDA3,pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]
cg14166009,HKR1,HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]
cg14289985,ZNF471,zinc finger protein 471 [Source:HGNC Symbol;Acc:HGNC:23226]
cg14808739,SREBF1,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
cg17425616,SNX2,sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]
cg19881895,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
cg21468416,NEK6,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]
cg23424268,GCHFR,GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]
cg23575320,FLVCR2,feline leukemia virus subgroup C cellular receptor family member 2 [Source:HGNC Symbol;Acc:HGNC:20105]
cg23684521,NPTN,neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]
cg24596472,TOP1MT,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
