id,gene,description
cg01148741,DUSP2,dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]
cg01561916,HAAO,3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]
cg02631906,PRDX1,peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]
cg03063797,SAV1,salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]
cg03080985,SH3BGRL2,SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]
cg03891319,ACY1,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177]
cg04005725,KLHDC8B,kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]
cg04347447,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]
cg05879919,ANKRD9,ankyrin repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20096]
cg06284322,TAF7,TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]
cg06362985,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]
cg06781209,FADS2,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]
cg06973760,NFATC1,nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]
cg08828036,ATP10A,ATPase phospholipid transporting 10A (putative) [Source:HGNC Symbol;Acc:HGNC:13542]
cg09049660,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
cg09419116,SEC11C,SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]
cg10844844,KCNK5,potassium two pore domain channel subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:6280]
cg11320084,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]
cg11905589,PAIP2,poly(A) binding protein interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17970]
cg12716838,B3GALNT1,beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]
cg13383490,TSG101,tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]
cg14528319,GIPC1,GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]
cg14534464,NFE2L3,nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]
cg14966252,ZNF622,zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]
cg15312298,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]
cg15664905,PHLDB3,pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]
cg15823100,PISD,phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]
cg15983520,GPT,glutamic--pyruvic transaminase [Source:HGNC Symbol;Acc:HGNC:4552]
cg16254764,HDAC11,histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]
cg16721202,SP4,Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]
cg17886959,MT2A,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
cg18501026,DOCK3,dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]
cg18804206,FLII,FLII, actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]
cg19149125,PROSC,NA
cg19280776,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]
cg19517525,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]
cg19536127,CALM2,calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]
cg19884658,KLHL21,kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]
cg20308817,CLEC11A,C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
cg22253036,DDX6,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]
cg22472290,ZNF577,zinc finger protein 577 [Source:HGNC Symbol;Acc:HGNC:28673]
cg22722822,CHIC2,cysteine rich hydrophobic domain 2 [Source:HGNC Symbol;Acc:HGNC:1935]
cg22967016,MICAL2,microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]
cg24056567,PSD3,pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]
cg24306924,GPT2,glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]
cg26135716,GLUL,glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]
cg26523005,ZNF662,zinc finger protein 662 [Source:HGNC Symbol;Acc:HGNC:31930]
cg26616347,IRF5,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
cg26778754,SSFA2,sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]
