id,gene,description
cg02175308,SORT1,sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]
cg02712878,FAIM,Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]
cg06100291,CLSPN,claspin [Source:HGNC Symbol;Acc:HGNC:19715]
cg06734962,CEBPD,CCAAT/enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
cg09079275,ADAM19,ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]
cg09531892,LRP12,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
cg11928635,ZNF318,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]
cg12072973,PLEKHO1,pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]
cg12324629,ULK2,unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]
cg12513481,SKAP1,src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]
cg13134662,VAV2,vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
cg13250711,ARNTL,aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
cg14080001,SNX33,sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]
cg15097876,PPA1,pyrophosphatase (inorganic) 1 [Source:HGNC Symbol;Acc:HGNC:9226]
cg18452600,MSRA,methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]
cg19091474,NEO1,neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]
cg20781140,GPR155,G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]
cg23808301,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]
cg24923526,SH3GL1,SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]
cg27477594,MGST3,microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]
